"Block","Pos","rawWeight","Weight"
"E7",120,NA,0
"E7",121,NA,0
"E7",122,NA,0
"E7",123,NA,0
"E7",124,NA,0
"E7",125,NA,0
"E7",126,NA,0
"E7",127,NA,0
"E7",128,NA,0
"E7",129,NA,0
"E7",130,NA,0
"E7",131,NA,0
"E7",132,NA,0
"E7",133,NA,0
"E7",134,NA,0
"E7",135,NA,0
"E7",136,NA,0
"E7",137,NA,0
"E7",138,NA,0
"E7",139,NA,0
"E7",140,NA,0
"E7",141,NA,0
"E7",142,NA,0
"E7",143,NA,0
"E7",144,NA,0
"E7",145,NA,0
"E7",146,NA,0
"E7",147,NA,0
"E7",148,NA,0
"E7",149,NA,0
"E7",150,NA,0
"E7",151,NA,0
"E7",152,NA,0
"E7",153,NA,0
"E7",154,NA,0
"E7",155,NA,0
"E7",156,NA,0
"E7",157,NA,0
"E7",158,NA,0
"E7",159,NA,0
"E7",160,NA,0
"E7",161,NA,0
"E7",162,NA,0
"E7",163,NA,0
"E7",164,NA,0
"E7",165,NA,0
"E7",166,NA,0
"E7",167,NA,0
"E7",168,NA,0
"E7",169,NA,0
"E7",170,NA,0
"E7",171,NA,0
"E7",172,NA,0
"E7",173,NA,0
"E7",174,NA,0
"E7",175,NA,0
"E7",176,NA,0
"E7",177,NA,0
"E7",178,NA,0
"E7",179,NA,0
"E7",180,NA,0
"E7",181,NA,0
"E7",182,NA,0
"E7",183,NA,0
"E7",184,NA,0
"E7",185,NA,0
"E7",186,NA,0
"E7",187,NA,0
"E7",188,NA,0
"E7",189,NA,0
"E7",190,NA,0
"E7",191,NA,0
"E7",192,NA,0
"E7",193,NA,0
"E7",194,NA,0
"E7",195,NA,0
"E7",196,NA,0
"E7",197,NA,0
"E7",198,NA,0
"E7",199,NA,0
"E7",200,NA,0
"E7",201,NA,0
"E7",202,NA,0
"E9",1,NA,0
"E9",2,NA,0
"E9",3,NA,0
"E9",4,NA,0
"E9",5,NA,0
"E9",6,NA,0
"E9",7,NA,0
"E9",8,NA,0
"E9",9,NA,0
"E9",10,NA,0
"E9",11,NA,0
"E9",12,NA,0
"E9",13,NA,0
"E9",14,NA,0
"E9",15,NA,0
"E9",16,NA,0
"E9",17,NA,0
"E9",18,NA,0
"E9",19,NA,0
"E9",20,NA,0
"E9",21,NA,0
"E9",22,NA,0
"E9",23,NA,0
"E9",24,NA,0
"E9",25,NA,0
"E9",26,NA,0
"E9",27,NA,0
"E9",28,NA,0
"E9",29,NA,0
"E9",30,NA,0
"E9",31,NA,0
"E9",32,NA,0
"E9",33,NA,0
"E9",34,NA,0
"E9",35,NA,0
"E9",36,NA,0
"E9",37,NA,0
"E9",38,NA,0
"E9",39,NA,0
"E9",40,NA,0
"E9",41,NA,0
"E9",42,NA,0
"E9",43,NA,0
"E9",44,NA,0
"E9",45,NA,0
"E9",46,NA,0
"E9",47,NA,0
"E9",48,NA,0
"E9",49,NA,0
"E9",50,NA,0
"E9",51,NA,0
"E9",52,NA,0
"E9",53,NA,0
"E9",54,NA,0
"E9",55,NA,0
"E9",56,NA,0
"E9",57,NA,0
"E9",58,NA,0
"E9",59,NA,0
"E9",60,NA,0
"E9",61,NA,0
"E9",62,NA,0
"E9",63,NA,0
"E9",64,NA,0
"E9",65,NA,0
"E9",66,NA,0
"E9",67,NA,0
"E9",68,NA,0
"E9",69,NA,0
"E9",70,NA,0
"E9",71,NA,0
"E9",72,NA,0
"E9",73,NA,0
"E9",74,NA,0
"E9",75,NA,0
"E9",76,NA,0
"E9",77,NA,0
"E9",78,NA,0
"E9",79,NA,0
"E9",80,NA,0
"E9",81,NA,0
"E9",82,NA,0
"E9",83,NA,0
"E9",84,NA,0
"E9",85,NA,0
"E9",86,NA,0
"E9",87,NA,0
"E9",88,NA,0
"E9",89,NA,0
"E9",90,NA,0
"E9",91,NA,0
"E9",92,NA,0
"E9",93,NA,0
"E9",94,NA,0
"E9",95,NA,0
"E9",96,NA,0
"E9",97,NA,0
"E9",98,NA,0
"E9",99,NA,0
"E9",100,NA,0
"E9",101,NA,0
"E9",102,NA,0
"E9",103,NA,0
"E9",104,NA,0
"E9",105,NA,0
"E9",106,NA,0
"E9",107,NA,0
"E9",108,NA,0
"E9",109,NA,0
"E9",110,NA,0
"E9",111,NA,0
"E9",112,NA,0
"E9",113,NA,0
"E9",114,NA,0
"E9",115,NA,0
"E9",116,NA,0
"E9",117,NA,0
"E9",118,NA,0
"E9",119,NA,0
"E9",120,NA,0
"E9",121,NA,0
"E9",122,NA,0
"E9",123,NA,0
"E9",124,NA,0
"E9",125,NA,0
"E9",126,NA,0
"E9",127,NA,0
"E9",128,NA,0
"E9",129,NA,0
"E9",130,NA,0
"E9",131,NA,0
"E9",132,NA,0
"E9",133,NA,0
"E9",134,NA,0
"E9",135,NA,0
"E9",136,NA,0
"E9",137,NA,0
"E9",138,NA,0
"E9",139,NA,0
"E9",140,NA,0
"E9",141,NA,0
"E9",142,NA,0
"E9",143,NA,0
"E9",144,NA,0
"E9",145,NA,0
"E9",146,NA,0
"E9",147,NA,0
"E9",148,NA,0
"E9",149,NA,0
"E9",150,NA,0
"E9",151,NA,0
"E9",152,NA,0
"E9",153,NA,0
"E9",154,NA,0
"E9",155,NA,0
"E9",156,NA,0
"E9",157,NA,0
"E9",158,NA,0
"E9",159,NA,0
"E9",160,NA,0
"E9",161,NA,0
"E9",162,NA,0
"E9",163,NA,0
"E9",164,NA,0
"E9",165,NA,0
"E9",166,NA,0
"E9",167,NA,0
"E9",168,NA,0
"E9",169,NA,0
"E9",170,NA,0
"E9",171,NA,0
"E9",172,NA,0
"E9",173,NA,0
"E9",174,NA,0
"E9",175,NA,0
"E9",176,NA,0
"E9",177,NA,0
"E9",178,NA,0
"E9",179,NA,0
"E9",180,NA,0
"E9",181,NA,0
"E9",182,NA,0
"E9",183,NA,0
"E9",184,NA,0
"E9",185,NA,0
"E9",186,NA,0
"E9",187,NA,0
"E9",188,NA,0
"E9",189,NA,0
"E9",190,NA,0
"E9",191,NA,0
"E9",192,NA,0
"E9",193,NA,0
"E9",194,NA,0
"E9",195,NA,0
"E9",196,NA,0
"E9",197,NA,0
"E9",198,NA,0
"E9",199,NA,0
"E9",200,NA,0
"E9",201,NA,0
"E9",202,NA,0
"E11",1,NA,0
"E11",2,NA,0
"E11",3,NA,0
"E11",4,NA,0
"E11",5,NA,0
"E11",6,NA,0
"E11",7,NA,0
"E11",8,NA,0
"E11",9,NA,0
"E11",10,NA,0
"E11",11,NA,0
"E11",12,NA,0
"E11",13,NA,0
"E11",14,NA,0
"E11",15,NA,0
"E11",16,NA,0
"E11",17,NA,0
"E11",18,NA,0
"E11",19,NA,0
"E11",20,NA,0
"E11",21,NA,0
"E11",22,NA,0
"E11",23,NA,0
"E11",24,NA,0
"E11",25,NA,0
"E11",26,NA,0
"E11",27,NA,0
"E11",28,NA,0
"E11",29,NA,0
"E11",30,NA,0
"E11",31,NA,0
"E11",32,NA,0
"E11",33,NA,0
"E11",34,NA,0
"E11",35,NA,0
"E11",36,NA,0
"E11",37,NA,0
"E11",38,NA,0
"E11",39,NA,0
"E11",40,NA,0
"E11",41,NA,0
"E11",42,NA,0
"E11",43,NA,0
"E11",44,NA,0
"E11",45,NA,0
"E11",46,NA,0
"E11",47,NA,0
"E11",48,NA,0
"E11",49,NA,0
"E11",50,NA,0
"E11",51,NA,0
"E11",52,NA,0
"E11",53,NA,0
"E11",54,NA,0
"E11",55,NA,0
"E11",56,NA,0
"E11",57,NA,0
"E11",58,NA,0
"E11",59,NA,0
"E11",60,NA,0
"E11",61,NA,0
"E11",62,NA,0
"E11",63,NA,0
"E11",64,NA,0
"E11",65,NA,0
"E11",66,NA,0
"E11",67,NA,0
"E11",68,NA,0
"E11",69,NA,0
"E11",70,NA,0
"E11",71,NA,0
"E11",72,NA,0
"E11",73,NA,0
"E11",74,NA,0
"E11",75,NA,0
"E11",76,NA,0
"E11",77,NA,0
"E11",78,NA,0
"E11",79,NA,0
"E11",80,NA,0
"E11",81,NA,0
"E11",82,NA,0
"E11",83,NA,0
"E11",84,NA,0
"E11",85,NA,0
"E11",86,NA,0
"E11",87,NA,0
"E11",88,NA,0
"E11",89,NA,0
"E11",90,NA,0
"E11",91,NA,0
"E11",92,NA,0
"E11",93,NA,0
"E11",94,NA,0
"E11",95,NA,0
"E11",96,NA,0
"E11",97,NA,0
"E11",98,NA,0
"E11",99,NA,0
"E11",100,NA,0
"E11",101,NA,0
"E11",102,NA,0
"E11",103,NA,0
"E11",104,NA,0
"E11",105,NA,0
"E11",106,NA,0
"E11",107,NA,0
"E11",108,NA,0
"E11",109,NA,0
"E11",110,NA,0
"E11",111,NA,0
"E11",112,NA,0
"E11",113,NA,0
"E11",114,NA,0
"E11",115,NA,0
"E11",116,NA,0
"E11",117,NA,0
"E11",118,NA,0
"E11",119,NA,0
"E11",120,NA,0
"E11",121,NA,0
"E11",122,NA,0
"E11",123,NA,0
"E11",124,NA,0
"E11",125,NA,0
"E11",126,NA,0
"E11",127,NA,0
"E11",128,NA,0
"E11",129,NA,0
"E11",130,NA,0
"E11",131,NA,0
"E11",132,NA,0
"E11",133,NA,0
"E11",134,NA,0
"E11",135,NA,0
"E11",136,NA,0
"E11",137,NA,0
"E11",138,NA,0
"E11",139,NA,0
"E11",140,NA,0
"E11",141,NA,0
"E11",142,NA,0
"E11",143,NA,0
"E11",144,NA,0
"E11",145,NA,0
"E11",146,NA,0
"E11",147,NA,0
"E11",148,NA,0
"E11",149,NA,0
"E11",150,NA,0
"E11",151,NA,0
"E11",152,NA,0
"E11",153,NA,0
"E11",154,NA,0
"E11",155,NA,0
"E11",156,NA,0
"E11",157,NA,0
"E11",158,NA,0
"E11",159,NA,0
"E11",160,NA,0
"E11",161,NA,0
"E11",162,NA,0
"E11",163,NA,0
"E11",164,NA,0
"E11",165,NA,0
"E11",166,NA,0
"E11",167,NA,0
"E11",168,NA,0
"E11",169,NA,0
"E11",170,NA,0
"E11",171,NA,0
"E11",172,NA,0
"E11",173,NA,0
"E11",174,NA,0
"E11",175,NA,0
"E11",176,NA,0
"E11",177,NA,0
"E11",178,NA,0
"E11",179,NA,0
"E11",180,NA,0
"E11",181,NA,0
"E11",182,NA,0
"E11",183,NA,0
"E11",184,NA,0
"E11",185,NA,0
"E11",186,NA,0
"E11",187,NA,0
"E11",188,NA,0
"E11",189,NA,0
"E11",190,NA,0
"E11",191,NA,0
"E11",192,NA,0
"E11",193,NA,0
"E11",194,NA,0
"E11",195,NA,0
"E11",196,NA,0
"E11",197,NA,0
"E11",198,NA,0
"E11",199,NA,0
"E11",200,NA,0
"E11",201,NA,0
