Block,Pos,Weight,Measured_by,Date,Entered_by,Missing,Bag
E1,25,44.57,Maya ,Jul/27/21,Maya,0,1
E1,26,67.53,Maya ,Jul/27/21,Maya,0,1
E1,27,41.12,Maya ,Jul/27/21,Maya,0,1
E1,28,38.32,Maya ,Jul/27/21,Maya,0,1
E1,29,36.41,Maya ,Jul/27/21,Maya,0,1
E1,30,30.65,Maya ,Jul/27/21,Maya,1,1
E1,31,35.69,Maya ,Jul/27/21,Maya,0,1
E1,32,39.23,Maya ,Jul/27/21,Maya,0,1
E1,33,42.34,Maya ,Jul/27/21,Maya,0,1
E1,34,65.14,Maya ,Jul/27/21,Maya,0,1
E1,35,62.16,Maya ,Jul/27/21,Maya,0,1
E1,36,43.09,Maya ,Jul/27/21,Maya,0,1
E1,37,34.29,Maya ,Jul/27/21,Maya,0,1
E1,38,50.92,Maya ,Jul/27/21,Maya,0,1
E1,39,30.53,Maya ,Jul/27/21,Maya,1,1
E1,40,61.6,Maya ,Jul/27/21,Maya,0,1
E1,41,40.29,Maya ,Jul/27/21,Maya,0,1
E1,42,32.83,Maya ,Jul/27/21,Maya,0,1
E1,43,55.33,Maya ,Jul/27/21,Maya,0,1
E1,44,31.45,Maya ,Jul/27/21,Maya,1,1
E1,45,42.95,Maya ,Jul/27/21,Maya,0,1
E1,46,33.64,Maya ,Jul/27/21,Maya,0,1
E1,47,62.84,Maya ,Jul/27/21,Maya,0,1
E1,48,45.34,Maya ,Jul/27/21,Maya,0,1
E1,49,41.63,Maya ,Jul/27/21,Maya,0,1
E1,50,36.9,Maya ,Jul/27/21,Maya,0,1
E1,51,75.44,Maya ,Jul/27/21,Maya,0,1
E1,52,41.86,Maya ,Jul/27/21,Maya,0,1
E1,53,41.11,Maya ,Jul/27/21,Maya,0,1
E1,54,34.79,Maya ,Jul/27/21,Maya,0,1
E1,55,36.17,Maya ,Jul/27/21,Maya,0,1
E1,56,52.33,Maya ,Jul/27/21,Maya,0,1
E1,57,42.47,Maya ,Jul/27/21,Maya,0,1
E1,58,39.76,Maya ,Jul/27/21,Maya,0,1
E1,59,32.82,Maya ,Jul/27/21,Maya,0,1
E1,60,37.45,Maya ,Jul/27/21,Maya,0,1
E1,61,74.82,Maya ,Jul/27/21,Maya,0,1
E1,62,48.23,Maya ,Jul/27/21,Maya,0,1
E1,63,32.67,Maya ,Jul/27/21,Maya,0,1
E1,64,37.92,Maya ,Jul/27/21,Maya,0,1
E1,65,30.91,Maya ,Jul/27/21,Maya,1,1
E1,66,37,Maya ,Jul/27/21,Maya,0,1
E1,67,37.28,Maya ,Jul/27/21,Maya,0,1
E1,68,37.82,Maya ,Jul/27/21,Maya,0,1
E1,69,31.96,Maya ,Jul/27/21,Maya,0,1
E1,70,39.32,Maya ,Jul/27/21,Maya,0,1
E1,71,52.6,Maya ,Jul/27/21,Maya,0,1
E1,72,37.11,Maya ,Jul/27/21,Maya,0,1
E1,73,41.93,Maya ,Jul/27/21,Maya,0,1
E1,74,32.57,Maya ,Jul/27/21,Maya,0,1
E1,75,40.14,Maya ,Jul/27/21,Maya,0,1
E1,76,34.22,Maya ,Jul/27/21,Maya,0,1
E1,77,34.07,Maya ,Jul/27/21,Maya,0,1
E1,78,36.3,Maya ,Jul/27/21,Maya,0,1
E1,79,43.39,Maya ,Jul/27/21,Maya,0,1
E1,80,43.03,Maya ,Jul/27/21,Maya,0,1
E1,81,45.65,Maya ,Jul/27/21,Maya,0,1
E1,82,36.77,Maya ,Jul/27/21,Maya,0,1
E1,83,42.84,Maya ,Jul/27/21,Maya,0,1
E1,84,37.92,Maya ,Jul/27/21,Maya,0,1
E1,85,37.19,Maya ,Jul/27/21,Maya,0,1
E1,86,41.25,Maya ,Jul/27/21,Maya,0,1
E1,87,38.79,Maya ,Jul/27/21,Maya,0,1
E1,88,45.22,Maya ,Jul/27/21,Maya,0,1
E1,89,38.23,Maya ,Jul/27/21,Maya,0,1
E1,90,39.57,Maya ,Jul/27/21,Maya,0,1
E1,91,33.83,Maya ,Jul/27/21,Maya,0,1
E1,92,36.44,Maya ,Jul/27/21,Maya,0,1
E1,93,46.68,Maya ,Jul/27/21,Maya,0,1
E1,94,37.2,Maya ,Jul/27/21,Maya,0,1
E1,95,33.6,Maya ,Jul/27/21,Maya,0,1
E1,96,37.92,Maya ,Jul/27/21,Maya,0,1
E1,97,35.93,Maya ,Jul/27/21,Maya,0,1
E1,98,54.42,Maya ,Jul/27/21,Maya,0,1
E1,99,43.56,Maya ,Jul/27/21,Maya,0,1
E1,100,55.6,Maya ,Jul/27/21,Maya,0,1
E1,101,76.22,Maya ,Jul/27/21,Maya,0,1
E1,102,41.63,Maya ,Jul/27/21,Maya,0,1
E1,103,72.27,Maya ,Jul/27/21,Maya,0,1
E1,104,54.3,Maya ,Jul/27/21,Maya,0,1
E1,105,44.82,Maya ,Jul/27/21,Maya,0,1
E1,106,31.47,Maya ,Jul/27/21,Maya,0,1
E1,107,55.7,Maya ,Jul/27/21,Maya,0,1
E1,108,45.81,Maya ,Jul/27/21,Maya,0,1
E1,109,41.07,Maya ,Jul/27/21,Maya,0,1
E1,110,34.5,Maya ,Jul/27/21,Maya,0,1
E1,111,53.02,Maya ,Jul/27/21,Maya,0,1
E1,112,37.22,Maya ,Jul/27/21,Maya,0,1
E1,113,51.07,Maya ,Jul/27/21,Maya,0,1
E1,114,32.69,Maya ,Jul/27/21,Maya,0,1
E1,115,46.03,Maya ,Jul/27/21,Maya,0,1
E1,116,37.61,Maya ,Jul/27/21,Maya,0,1
E1,117,53.3,Maya ,Jul/27/21,Maya,0,1
E1,118,41.88,Maya ,Jul/27/21,Maya,0,1
E1,119,40.5,Maya ,Jul/27/21,Maya,0,1
E1,120,32.71,Maya ,Jul/27/21,Maya,0,1
E1,121,34.8,Maya ,Jul/27/21,Maya,0,1
E1,122,36.55,Maya ,Jul/27/21,Maya,0,1
E1,123,68.47,Maya ,Jul/27/21,Maya,0,1
E1,124,36.69,Maya ,Jul/27/21,Maya,0,1
E1,125,47.32,Maya ,Jul/27/21,Maya,0,1
E1,126,71.49,Maya ,Jul/27/21,Maya,0,1
E1,127,32.01,Maya ,Jul/27/21,Maya,0,1
E1,128,39.88,Maya ,Jul/27/21,Maya,0,1
E1,129,34.25,Maya ,Jul/27/21,Maya,0,1
E1,130,44.49,Maya ,Jul/27/21,Maya,0,1
E1,131,35.22,Maya ,Jul/27/21,Maya,0,1
E1,132,36.42,Maya ,Jul/27/21,Maya,0,1
E1,133,33.19,Maya ,Jul/27/21,Maya,0,1
E1,134,84.33,Maya ,Jul/27/21,Maya,0,1
E1,135,36.53,Maya ,Jul/27/21,Maya,0,1
E1,136,40.55,Maya ,Jul/27/21,Maya,0,1
E1,137,31.62,Maya ,Jul/27/21,Maya,0,1
E1,138,68.36,Maya ,Jul/27/21,Maya,0,1
E1,139,34.72,Maya ,Jul/27/21,Maya,0,1
E1,140,59.45,Maya ,Jul/27/21,Maya,0,1
E1,141,45.8,Maya ,Jul/27/21,Maya,0,1
E1,142,38.81,Maya ,Jul/27/21,Maya,0,1
E1,143,50.97,Maya ,Jul/27/21,Maya,0,1
E1,144,47.53,Maya ,Jul/27/21,Maya,0,1
E1,145,46.36,Maya ,Jul/27/21,Maya,0,1
E1,146,38.99,Maya ,Jul/27/21,Maya,0,1
E1,147,32.95,Maya ,Jul/27/21,Maya,0,1
E1,148,63.13,Maya ,Jul/27/21,Maya,0,1
E1,149,46.17,Maya ,Jul/27/21,Maya,0,1
E1,150,37.4,Maya ,Jul/27/21,Maya,0,1
E1,151,37.41,Maya ,Jul/27/21,Maya,0,1
E1,152,32.49,Maya ,Jul/27/21,Maya,0,1
E1,153,58.98,Maya ,Jul/27/21,Maya,0,1
E1,154,40.63,Maya ,Jul/27/21,Maya,0,1
E1,155,48.32,Maya ,Jul/27/21,Maya,0,1
E1,156,31.96,Maya ,Jul/27/21,Maya,1,1
E1,157,35.63,Maya ,Jul/27/21,Maya,0,1
E1,158,42.24,Maya ,Jul/27/21,Maya,0,1
E1,159,58.24,Maya ,Jul/27/21,Maya,0,1
E1,160,36.94,Maya ,Jul/27/21,Maya,0,1
E1,161,43.26,Maya ,Jul/27/21,Maya,0,1
E1,162,38.96,Maya ,Jul/27/21,Maya,0,1
E1,163,36.45,Maya ,Jul/27/21,Maya,0,1
E1,164,38.63,Maya ,Jul/27/21,Maya,0,1
E1,165,38.43,Maya ,Jul/27/21,Maya,0,1
E1,166,54.38,Maya ,Jul/27/21,Maya,0,1
E1,167,38.77,Maya ,Jul/27/21,Maya,0,1
E1,168,54.34,Maya ,Jul/27/21,Maya,0,1
E1,169,45.36,Maya ,Jul/27/21,Maya,0,1
E1,170,45.44,Maya ,Jul/27/21,Maya,0,1
E1,171,36.18,Maya ,Jul/27/21,Maya,0,1
E1,172,54.09,Maya ,Jul/27/21,Maya,0,1
E1,173,47.76,Maya ,Jul/27/21,Maya,0,1
E1,174,44.49,Maya ,Jul/27/21,Maya,0,1
E1,175,33.46,Maya ,Jul/27/21,Maya,0,1
E1,176,48.09,Maya ,Jul/27/21,Maya,0,1
E1,177,52.24,Maya ,Jul/27/21,Maya,0,1
E1,178,40.62,Maya ,Jul/27/21,Maya,0,1
E1,179,41.45,Maya ,Jul/27/21,Maya,0,1
E1,180,36.26,Maya ,Jul/27/21,Maya,0,1
E1,181,39.06,Maya ,Jul/27/21,Maya,0,1
E1,182,35.42,Maya ,Jul/27/21,Maya,0,1
E1,183,36.05,Maya ,Jul/27/21,Maya,0,1
E1,184,37.98,Maya ,Jul/27/21,Maya,0,1
E1,185,43.26,Maya ,Jul/27/21,Maya,0,1
E1,186,36.8,Maya ,Jul/27/21,Maya,0,1
E1,187,42.84,Maya ,Jul/27/21,Maya,0,1
E1,188,40.48,Maya ,Jul/27/21,Maya,0,1
E1,189,39.81,Maya ,Jul/27/21,Maya,0,1
E1,190,44.86,Maya ,Jul/27/21,Maya,0,1
E1,191,52.36,Maya ,Jul/27/21,Maya,0,1
E1,192,32.24,Maya ,Jul/27/21,Maya,0,1
E1,193,43.11,Maya ,Jul/27/21,Maya,0,1
E1,194,40.14,Maya ,Jul/27/21,Maya,0,1
E1,195,47.37,Maya ,Jul/27/21,Maya,0,1
E1,196,48.41,Maya ,Jul/27/21,Maya,0,1
E1,197,40.08,Maya ,Jul/27/21,Maya,0,1
E1,198,57.4,Maya ,Jul/27/21,Maya,0,1
E1,199,52.21,Maya ,Jul/27/21,Maya,0,1
E1,200,34.7,Maya ,Jul/27/21,Maya,0,1
E2,1,,,,,0,1
E2,2,,,,,0,1
E2,3,,,,,0,1
E2,4,,,,,0,1
E2,5,,,,,0,1
E2,6,,,,,0,1
E2,7,,,,,0,1
E2,8,,,,,0,1
E2,9,,,,,0,1
E2,10,,,,,0,1
E2,11,,,,,0,1
E2,12,,,,,0,1
E2,13,,,,,0,1
E2,14,,,,,0,1
E2,15,,,,,0,1
E2,16,,,,,0,1
E2,17,,,,,0,1
E2,18,,,,,0,1
E2,19,,,,,0,1
E2,20,,,,,0,1
E2,21,,,,,0,1
E2,22,,,,,0,1
E2,23,,,,,0,1
E2,24,,,,,0,1
E2,25,,,,,0,1
E2,26,,,,,0,1
E2,27,,,,,0,1
E2,28,,,,,0,1
E2,29,,,,,0,1
E2,30,,,,,0,1
E2,31,,,,,0,1
E2,32,,,,,0,1
E2,33,,,,,0,1
E2,34,,,,,0,1
E2,35,,,,,0,1
E2,36,,,,,0,1
E2,37,,,,,0,1
E2,38,,,,,0,1
E2,39,,,,,0,1
E2,40,,,,,0,1
E2,41,,,,,0,1
E2,42,,,,,0,1
E2,43,,,,,0,1
E2,44,,,,,0,1
E2,45,,,,,0,1
E2,46,,,,,0,1
E2,47,,,,,0,1
E2,48,,,,,0,1
E2,49,,,,,0,1
E2,50,,,,,0,1
E2,51,,,,,0,1
E2,52,,,,,0,1
E2,53,,,,,0,1
E2,54,,,,,0,1
E2,55,,,,,0,1
E2,56,,,,,0,1
E2,57,,,,,0,1
E2,58,,,,,0,1
E2,59,,,,,0,1
E2,60,,,,,0,1
E2,61,,,,,0,1
E2,62,,,,,0,1
E2,63,,,,,0,1
E2,64,,,,,0,1
E2,65,,,,,0,1
E2,66,,,,,0,1
E2,67,,,,,0,1
E2,68,,,,,0,1
E2,69,,,,,0,1
E2,70,,,,,0,1
E2,71,,,,,0,1
E2,72,,,,,0,1
E2,73,,,,,0,1
E2,74,,,,,0,1
E2,75,,,,,0,1
E2,76,,,,,0,1
E2,77,,,,,0,1
E2,78,,,,,0,1
E2,79,,,,,0,1
E2,80,,,,,0,1
E2,81,,,,,0,1
E2,82,,,,,0,1
E2,83,,,,,0,1
E2,84,,,,,0,1
E2,85,,,,,0,1
E2,86,,,,,0,1
E2,87,,,,,0,1
E2,88,,,,,0,1
E2,89,,,,,0,1
E2,90,,,,,0,1
E2,91,,,,,0,1
E2,92,,,,,0,1
E2,93,,,,,0,1
E2,94,,,,,0,1
E2,95,,,,,0,1
E2,96,,,,,0,1
E2,97,,,,,0,1
E2,98,,,,,0,1
E2,99,,,,,0,1
E2,100,,,,,0,1
E2,101,,,,,0,1
E2,102,,,,,0,1
E2,103,,,,,0,1
E2,104,,,,,0,1
E2,105,,,,,0,1
E2,106,,,,,0,1
E2,107,,,,,0,1
E2,108,,,,,0,1
E2,109,,,,,0,1
E2,110,,,,,0,1
E2,111,,,,,0,1
E2,112,,,,,0,1
E2,113,,,,,0,1
E2,114,,,,,0,1
E2,115,,,,,0,1
E2,116,,,,,0,1
E2,117,,,,,0,1
E2,118,,,,,0,1
E2,119,,,,,0,1
E2,120,,,,,0,1
E2,121,,,,,0,1
E2,122,,,,,0,1
E2,123,,,,,0,1
E2,124,,,,,0,1
E2,125,,,,,0,1
E2,126,,,,,0,1
E2,127,,,,,0,1
E2,128,,,,,0,1
E2,129,,,,,0,1
E2,130,,,,,0,1
E2,131,,,,,0,1
E2,132,,,,,0,1
E2,133,,,,,0,1
E2,134,,,,,0,1
E2,135,,,,,0,1
E2,136,,,,,0,1
E2,137,,,,,0,1
E2,138,,,,,0,1
E2,139,,,,,0,1
E2,140,,,,,0,1
E2,141,,,,,0,1
E2,142,,,,,0,1
E2,143,,,,,0,1
E2,144,,,,,0,1
E2,145,,,,,0,1
E2,146,,,,,0,1
E2,147,,,,,0,1
E2,148,,,,,0,1
E2,149,,,,,0,1
E2,150,,,,,0,1
E2,151,,,,,0,1
E2,152,,,,,0,1
E2,153,,,,,0,1
E2,154,,,,,0,1
E2,155,,,,,0,1
E2,156,,,,,0,1
E2,157,,,,,0,1
E2,158,,,,,0,1
E2,159,,,,,0,1
E2,160,,,,,0,1
E2,161,,,,,0,1
E2,162,,,,,0,1
E2,163,,,,,0,1
E2,164,,,,,0,1
E2,165,,,,,0,1
E2,166,,,,,0,1
E2,167,,,,,0,1
E2,168,,,,,0,1
E2,169,,,,,0,1
E2,170,,,,,0,1
E2,171,,,,,0,1
E2,172,,,,,0,1
E2,173,,,,,0,1
E2,174,,,,,0,1
E2,175,,,,,0,1
E2,176,,,,,0,1
E2,177,,,,,0,1
E2,178,,,,,0,1
E2,179,,,,,0,1
E2,180,,,,,0,1
E2,181,,,,,0,1
E2,182,,,,,0,1
E2,183,,,,,0,1
E2,184,,,,,0,1
E2,185,,,,,0,1
E2,186,,,,,0,1
E2,187,,,,,0,1
E2,188,,,,,0,1
E2,189,,,,,0,1
E2,190,,,,,0,1
E2,191,,,,,0,1
E2,192,,,,,0,1
E2,193,,,,,0,1
E2,194,,,,,0,1
E2,195,,,,,0,1
E2,196,,,,,0,1
E2,197,,,,,0,1
E2,198,,,,,0,1
E2,199,,,,,0,1
E2,200,,,,,0,1
E3,1,80.87,Diego,Aug/4/21,Maya,0,0
E3,2,54.87,Diego,Aug/4/21,Maya,0,0
E3,3,27.99,Diego,Aug/4/21,Maya,0,0
E3,4,41.68,Diego,Aug/4/21,Maya,0,0
E3,5,39.73,Diego,Aug/4/21,Maya,0,0
E3,6,24.33,Diego,Aug/4/21,Maya,0,0
E3,7,35.44,Diego,Aug/4/21,Maya,0,0
E3,8,73.22,Diego,Aug/4/21,Maya,0,0
E3,9,30.01,Diego,Aug/4/21,Maya,0,0
E3,10,29.19,Diego,Aug/4/21,Maya,0,0
E3,11,26.94,Diego,Aug/4/21,Maya,0,0
E3,12,30.32,Diego,Aug/4/21,Maya,0,0
E3,13,35.87,Diego,Aug/4/21,Maya,0,0
E3,14,36.76,Diego,Aug/4/21,Maya,0,0
E3,15,34.36,Diego,Aug/4/21,Maya,0,0
E3,16,33.54,Diego,Aug/4/21,Maya,0,0
E3,17,34.75,Diego,Aug/4/21,Maya,0,0
E3,18,63.99,Diego,Aug/4/21,Maya,0,0
E3,19,38.76,Diego,Aug/4/21,Maya,0,0
E3,20,49.19,Diego,Aug/4/21,Maya,0,0
E3,21,23.58,Diego,Aug/4/21,Maya,0,0
E3,22,31.17,Diego,Aug/4/21,Maya,0,0
E3,23,47.71,Diego,Aug/4/21,Maya,0,0
E3,24,36.65,Diego,Aug/4/21,Maya,0,0
E3,25,61.46,Diego,Aug/4/21,Maya,0,0
E3,26,33.6,Diego,Aug/4/21,Maya,0,0
E3,27,28.66,Diego,Aug/4/21,Maya,0,0
E3,28,63.56,Diego,Aug/4/21,Maya,0,0
E3,29,30.5,Diego,Aug/4/21,Maya,0,0
E3,30,38.16,Diego,Aug/4/21,Maya,0,0
E3,31,30.01,Diego,Aug/4/21,Maya,0,0
E3,32,30.64,Diego,Aug/4/21,Maya,0,0
E3,33,95.59,Diego,Aug/4/21,Maya,0,0
E3,34,28.21,Diego,Aug/4/21,Maya,0,0
E3,35,36.89,Diego,Aug/4/21,Maya,0,0
E3,36,57.03,Diego,Aug/4/21,Maya,0,0
E3,37,26.56,Diego,Aug/4/21,Maya,0,0
E3,38,33.35,Diego,Aug/4/21,Maya,0,0
E3,39,27.3,Diego,Aug/4/21,Maya,0,0
E3,40,36.97,Diego,Aug/4/21,Maya,0,0
E3,41,45.91,Diego,Aug/4/21,Maya,0,0
E3,42,45.61,Diego,Aug/4/21,Maya,0,0
E3,43,43.36,Diego,Aug/4/21,Maya,0,0
E3,44,26.53,Diego,Aug/4/21,Maya,0,0
E3,45,49.8,Diego,Aug/4/21,Maya,0,0
E3,46,35.26,Diego,Aug/4/21,Maya,0,1
E3,47,43.2,Diego,Aug/4/21,Maya,0,1
E3,48,37.07,Diego,Aug/4/21,Maya,0,1
E3,49,29.15,Diego,Aug/4/21,Maya,0,1
E3,50,24.51,Diego,Aug/4/21,Maya,0,1
E3,51,24.91,Diego,Aug/4/21,Maya,1,1
E3,52,51.81,Diego,Aug/4/21,Maya,0,1
E3,53,44.47,Diego,Aug/4/21,Maya,0,1
E3,54,64.65,Diego,Aug/4/21,Maya,0,1
E3,55,49.83,Diego,Aug/4/21,Maya,0,1
E3,56,36.66,Diego,Aug/4/21,Maya,0,1
E3,57,25.8,Diego,Aug/4/21,Maya,0,1
E3,58,51.99,Diego,Aug/4/21,Maya,0,1
E3,59,32.46,Diego,Aug/4/21,Maya,0,1
E3,60,54.03,Diego,Aug/4/21,Maya,0,1
E3,61,44.82,Diego,Aug/4/21,Maya,0,1
E3,62,31.75,Diego,Aug/4/21,Maya,0,1
E3,63,69.53,Diego,Aug/4/21,Maya,0,1
E3,64,34.04,Diego,Aug/4/21,Maya,0,1
E3,65,48.25,Diego,Aug/4/21,Maya,0,1
E3,66,43.69,Diego,Aug/4/21,Maya,0,1
E3,67,36.39,Diego,Aug/4/21,Maya,0,1
E3,68,31.24,Diego,Aug/4/21,Maya,0,1
E3,69,50.35,Diego,Aug/4/21,Maya,0,1
E3,70,59.83,Diego,Aug/4/21,Maya,0,1
E3,71,34.6,Diego,Aug/4/21,Maya,0,1
E3,72,31.93,Diego,Aug/4/21,Maya,0,1
E3,73,50.48,Diego,Aug/4/21,Maya,0,1
E3,74,41.03,Diego,Aug/4/21,Maya,0,1
E3,75,35.34,Diego,Aug/4/21,Maya,0,1
E3,76,53.97,Diego,Aug/4/21,Maya,0,1
E3,77,43.62,Diego,Aug/4/21,Maya,0,1
E3,78,72.05,Diego,Aug/4/21,Maya,0,1
E3,79,45.88,Diego,Aug/4/21,Maya,0,1
E3,80,54.15,Diego,Aug/4/21,Maya,0,1
E3,81,24.78,Diego,Aug/4/21,Maya,0,1
E3,82,31.02,Diego,Aug/4/21,Maya,0,1
E3,83,43.11,Diego,Aug/4/21,Maya,0,1
E3,84,28.39,Diego,Aug/4/21,Maya,0,1
E3,85,24.73,Diego,Aug/4/21,Maya,0,1
E3,86,25.41,Diego,Aug/4/21,Maya,0,1
E3,87,38.86,Diego,Aug/4/21,Maya,0,1
E3,88,38.21,Diego,Aug/4/21,Maya,0,1
E3,89,30,Diego,Aug/4/21,Maya,1,1
E3,90,46.49,Diego,Aug/4/21,Maya,0,1
E3,91,29.53,Diego,Aug/4/21,Maya,1,1
E3,92,42.31,Diego,Aug/4/21,Maya,0,1
E3,93,42.01,Diego,Aug/4/21,Maya,0,1
E3,94,35.72,Diego,Aug/4/21,Maya,0,1
E3,95,40.15,Diego,Aug/4/21,Maya,0,1
E3,96,87.65,Diego,Aug/4/21,Maya,0,1
E3,97,30.22,Diego,Aug/4/21,Maya,0,1
E3,98,64.31,Diego,Aug/4/21,Maya,0,1
E3,99,26.79,Diego,Aug/4/21,Maya,0,1
E3,100,43.34,Diego,Aug/4/21,Maya,0,1
E3,101,45.75,Diego,Aug/4/21,Maya,0,1
E3,102,26.06,Diego,Aug/4/21,Maya,0,1
E3,103,77.35,Diego,Aug/4/21,Maya,0,1
E3,104,35.25,Diego,Aug/4/21,Maya,0,1
E3,105,45.26,Diego,Aug/4/21,Maya,0,1
E3,106,38.58,Diego,Aug/4/21,Maya,0,1
E3,107,24.05,Diego,Aug/4/21,Maya,1,1
E3,108,25.82,Diego,Aug/4/21,Maya,0,1
E3,109,33.84,Diego,Aug/4/21,Maya,0,1
E3,110,29.8,Diego,Aug/4/21,Maya,0,1
E3,111,75.74,Diego,Aug/4/21,Maya,0,1
E3,112,27.83,Diego,Aug/4/21,Maya,0,1
E3,113,36.54,Diego,Aug/4/21,Maya,0,1
E3,114,26.42,Diego,Aug/4/21,Maya,0,1
E3,115,42.64,Diego,Aug/4/21,Maya,0,1
E3,116,43.58,Diego,Aug/4/21,Maya,0,1
E3,117,28.83,Diego,Aug/4/21,Maya,0,1
E3,118,26.39,Diego,Aug/4/21,Maya,0,1
E3,119,26.05,Diego,Aug/4/21,Maya,0,1
E3,120,27.22,Diego,Aug/4/21,Maya,0,1
E3,121,43.5,Diego,Aug/4/21,Maya,0,1
E3,122,24.53,Diego,Aug/4/21,Maya,0,1
E3,123,25.65,Diego,Aug/4/21,Maya,0,1
E3,124,28.34,Diego,Aug/4/21,Maya,0,1
E3,125,31.75,Diego,Aug/4/21,Maya,0,1
E3,126,43.87,Diego,Aug/4/21,Maya,0,1
E3,127,38.03,Diego,Aug/4/21,Maya,0,1
E3,128,40.27,Diego,Aug/4/21,Maya,0,1
E3,129,35.05,Diego,Aug/4/21,Maya,0,1
E3,130,28.56,Diego,Aug/4/21,Maya,0,1
E3,131,37.93,Diego,Aug/4/21,Maya,0,1
E3,132,24.69,Diego,Aug/4/21,Maya,1,1
E3,133,26.79,Diego,Aug/4/21,Maya,0,1
E3,134,29.66,Diego,Aug/4/21,Maya,0,1
E3,135,40,Diego,Aug/4/21,Maya,0,1
E3,136,43.69,Diego,Aug/4/21,Maya,0,1
E3,137,26.74,Diego,Aug/4/21,Maya,0,1
E3,138,35.25,Diego,Aug/4/21,Maya,0,1
E3,139,30.98,Diego,Aug/4/21,Maya,0,1
E3,140,28.13,Diego,Aug/4/21,Maya,0,1
E3,141,68.73,Diego,Aug/4/21,Maya,0,1
E3,142,24.59,Diego,Aug/4/21,Maya,0,1
E3,143,39.72,Diego,Aug/4/21,Maya,0,1
E3,144,35.59,Diego,Aug/4/21,Maya,0,1
E3,145,41.2,Diego,Aug/4/21,Maya,0,1
E3,146,31.16,Diego,Aug/4/21,Maya,0,1
E3,147,28.01,Diego,Aug/4/21,Maya,0,1
E3,148,37.67,Diego,Aug/4/21,Maya,0,1
E3,149,28.56,Diego,Aug/4/21,Maya,0,1
E3,150,55.27,Diego,Aug/4/21,Maya,0,1
E3,151,39.53,Diego,Aug/4/21,Maya,0,1
E3,152,24.87,Diego,Aug/4/21,Maya,0,1
E3,153,39.65,Diego,Aug/4/21,Maya,0,1
E3,154,27.62,Diego,Aug/4/21,Maya,0,1
E3,155,24.16,Diego,Aug/4/21,Maya,1,1
E3,156,56.41,Diego,Aug/4/21,Maya,0,1
E3,157,29.53,Diego,Aug/4/21,Maya,0,1
E3,158,39.81,Diego,Aug/4/21,Maya,0,1
E3,159,29.71,Diego,Aug/4/21,Maya,0,1
E3,160,28.67,Diego,Aug/4/21,Maya,0,1
E3,161,50.53,Diego,Aug/4/21,Maya,0,1
E3,162,26.69,Diego,Aug/4/21,Maya,0,1
E3,163,33.76,Diego,Aug/4/21,Maya,0,1
E3,164,35.1,Diego,Aug/4/21,Maya,0,1
E3,165,54.67,Diego,Aug/4/21,Maya,0,1
E3,166,23.46,Diego,Aug/4/21,Maya,1,1
E3,167,26.83,Diego,Aug/4/21,Maya,0,1
E3,168,26.83,Diego,Aug/4/21,Maya,0,1
E3,169,28.53,Diego,Aug/4/21,Maya,0,1
E3,170,29.23,Diego,Aug/4/21,Maya,0,1
E3,171,57.86,Diego,Aug/4/21,Maya,0,1
E3,172,36.14,Diego,Aug/4/21,Maya,0,1
E3,173,47.77,Diego,Aug/4/21,Maya,0,1
E3,174,23.83,Diego,Aug/4/21,Maya,1,1
E3,175,27.6,Diego,Aug/4/21,Maya,0,1
E3,176,37.83,Diego,Aug/5/21,Maya,0,1
E3,177,26.69,Diego,Aug/5/21,Maya,0,1
E3,178,33.65,Diego,Aug/5/21,Maya,0,1
E3,179,26.61,Diego,Aug/5/21,Maya,0,1
E3,180,43.66,Diego,Aug/5/21,Maya,0,1
E3,181,25.4,Diego,Aug/5/21,Maya,0,1
E3,182,28.68,Diego,Aug/5/21,Maya,0,1
E3,183,34.31,Diego,Aug/5/21,Maya,0,1
E3,184,62.08,Diego,Aug/5/21,Maya,0,1
E3,185,30.73,Diego,Aug/5/21,Maya,0,1
E3,186,33.01,Diego,Aug/5/21,Maya,0,1
E3,187,28.04,Diego,Aug/5/21,Maya,0,1
E3,188,28.64,Diego,Aug/5/21,Maya,0,1
E3,189,32.2,Diego,Aug/5/21,Maya,0,1
E3,190,26.6,Diego,Aug/5/21,Maya,0,1
E3,191,25.39,Diego,Aug/5/21,Maya,0,1
E3,192,27.84,Diego,Aug/5/21,Maya,0,1
E3,193,49.48,Diego,Aug/5/21,Maya,0,1
E3,194,67.52,Diego,Aug/5/21,Maya,0,1
E3,195,31.39,Diego,Aug/5/21,Maya,0,1
E3,196,57.13,Diego,Aug/5/21,Maya,0,1
E3,197,28.68,Diego,Aug/5/21,Maya,0,1
E3,198,33.47,Diego,Aug/5/21,Maya,0,1
E3,199,47.86,Diego,Aug/5/21,Maya,0,1
E3,200,34.28,Diego,Aug/5/21,Maya,0,1
E4,1,,,,,0,1
E4,2,,,,,0,1
E4,3,,,,,0,1
E4,4,,,,,0,1
E4,5,,,,,0,1
E4,6,,,,,0,1
E4,7,,,,,0,1
E4,8,,,,,0,1
E4,9,,,,,0,1
E4,10,,,,,0,1
E4,11,,,,,0,1
E4,12,,,,,0,1
E4,13,,,,,0,1
E4,14,,,,,0,1
E4,15,,,,,0,1
E4,16,,,,,0,1
E4,17,,,,,0,1
E4,18,,,,,0,1
E4,19,,,,,0,1
E4,20,,,,,0,1
E4,21,,,,,0,1
E4,22,,,,,0,1
